,URW NA Equity,VIE FP Equity,VIV FP Equity,ORA FP Equity,EN FP Equity,SOLB BB Equity,AC FP Equity,PUB FP Equity,RI FP Equity,RMS FP Equity,LG FP Equity,ENGI FP Equity,FR FP Equity,STM FP Equity,SU FP Equity,SW FP Equity,ACA FP Equity,AI FP Equity,AIR FP Equity,RNO FP Equity,SAF FP Equity,SAN FP Equity,SGO FP Equity,LI FP Equity,LR FP Equity,MC FP Equity,ML FP Equity,GLE FP Equity,GTO NA Equity,KER FP Equity,ALO FP Equity,ALU FP Equity,ATO FP Equity,BN FP Equity,TEC FP Equity,TTE FP Equity,UG FP Equity,UL NA Equity,MT NA Equity,OR FP Equity,BNP FP Equity,CA FP Equity,CAP FP Equity,CS FP Equity,DG FP Equity,DSY FP Equity,EDF FP Equity,EL FP Equity
2017-04-21,168.4955961123207,12.122444203458988,4.415497495348172,10.251418667589377,25.891412971828665,90.78619151620872,29.294033058402114,36.971835128726696,78.04599987242365,300.0003476781261,53.450046052657115,16.570138873832327,19.654331678403018,3.5899194732181194,43.230294203253294,81.60633240204736,9.625204916500678,57.5644769533714,21.298095600989363,32.35311218982115,38.98445084386983,58.76459766008538,26.41336040715049,26.4721985743037,35.48388131777356,83.60594373954345,17.261309528225066,26.66987110091909,70.00908683995556,105.74238746812306,25.489062275510044,2.7727058617949494,38.4987346727283,39.582969777868435,37.704456365730685,34.06867093646151,3.3624014257368637,172.34745675449076,9.078159616828732,105.20782954338658,32.287143261162406,19.08697484378297,60.914962218487155,14.943231626784183,44.25958153650339,10.87796307098385,16.13933372844788,69.33595138418616
2017-04-24,167.22983856897594,11.895577879499726,4.329801779646815,10.114588930160512,25.78952501051544,89.34388038568041,28.949433963104646,37.036071576284954,77.38553479301551,297.53056031148265,53.3068966102184,16.148438198692936,19.195461025521315,3.493594929865499,42.28239797596142,80.6895819155034,9.564014802176393,56.71724748010838,20.98563186362977,31.84869551287586,38.532467306826234,57.47188765067794,25.99515055929095,26.385698369862858,34.94028904031541,82.34835388006277,16.940513750261047,26.232751867599834,70.2003492898358,102.4158286050062,25.269790665663624,2.762282054084625,37.78395933670104,39.09468688426253,36.51290185647697,33.47823241293066,3.302448080609752,170.8786621812766,8.919666225641544,104.4435717806605,31.777335482701375,18.851828455517946,60.167860046141755,14.691113344182702,43.65005275428127,10.826852328720424,15.797351855691291,68.6742870402919
2017-04-25,167.91747793851792,11.875481911586684,4.3652670370455695,10.211557762218522,25.956184369511117,89.65943664851704,28.900371769085393,36.68680221305177,77.36878805982018,296.47609869965197,53.16667244134575,16.127451416557665,19.41744649835867,3.4837376797390447,42.59342006322681,80.97662782285528,9.666168563091338,57.27727448013226,21.009708245188996,32.79124431799725,38.56764978593782,57.81002325733598,26.125050997726106,26.516489703476772,34.77895503040179,82.41509199627454,17.106962273556,26.376880383408523,70.21330249941133,102.71014197151844,25.490718435011424,2.7779716611310956,37.478841770864186,39.16240659722068,36.641275126939796,33.65178459510103,3.3472961677725572,170.86466405431298,8.963597151252776,104.16584462407357,32.26247273854111,18.983253375972893,60.27986091050397,14.966141751567786,43.968818083444546,10.774059413617683,15.491325935801385,68.66096394418427
2017-04-26,167.66490456740632,11.670967700102675,4.3250534023251355,10.184931023931021,25.8596038444046,89.4002030654868,28.80438329612131,36.27593320616419,77.40850538992935,295.2654082024114,52.96301159020496,15.830326340549773,19.02272620675805,3.378274984082573,42.12702203662361,80.23689820426989,9.425350651063308,57.19367246693356,20.839991380494215,32.2363769530256,38.234984184022935,57.712328953181135,25.85887375877737,26.642743921286044,34.451078195360346,82.05155492308474,16.984002547743863,25.777341010570513,69.9766578565513,101.95420120992804,25.003312185294313,2.7835962582613805,37.40420687592701,38.884953897850416,36.19539709746659,33.440442944080615,3.311902510886979,171.01834368269715,8.64340204213983,104.53922495892637,31.91989872529543,18.949563470922268,59.8228394362815,14.744943558345614,43.68288756313271,10.688044840491633,15.266679045180162,68.90264951729945
2017-04-27,168.70344095658635,11.718559069445092,4.34323389338993,10.177860480465533,26.23852090761292,89.51699793234026,29.060738958591834,36.727280829488,77.76379298649374,296.55801155912803,53.049353641558184,15.76851904543689,19.06404296383804,3.414548339647343,42.31373091017004,80.01786655562462,9.36588327419658,57.81107225427846,20.795906436864428,32.001561755426906,38.170153846951386,58.090297675598,26.031377570652744,26.786509079553408,34.51882029533139,81.05928287229865,17.230184652787266,25.840445920384067,69.92142382953682,101.63750051543246,25.15394455330433,2.7981112421778196,37.003415717185206,39.129937010268954,36.04879295384136,33.583830340981145,3.2985733891982014,171.4439290065364,8.710901514975204,104.9008108551782,31.799748865253854,19.038461078078246,59.76191726529483,14.751913892775676,43.678729152417304,10.790552567007078,15.485311270211506,68.4966879040162
2017-04-28,169.267374352038,11.607609528405497,4.361950851906367,10.084231117177087,26.176866809199762,88.91271232196142,28.92984991679238,36.591303467802305,78.10774323787747,296.4466647272702,53.16672329241786,15.726454168722137,19.055754489336454,3.387276576112603,42.05810003961711,79.2507704432013,9.306074552923198,57.62715236651688,20.448940136355038,31.65442842232295,37.95560923647502,57.82317634797184,25.93311321423655,26.86846360793069,34.375176214801,80.60956821070258,17.238772799172377,25.894565446849764,69.79031926505193,100.68866489486763,24.90389444033122,2.8055691171258554,36.515580018462295,38.963223319969146,35.819937953796355,33.35193800125437,3.3104895285746205,171.63530235746487,8.620168806202164,105.93480829295619,31.727622118140765,18.79739195149765,59.57977935921655,14.725008709669776,43.359136462954176,10.75685642442026,15.217509114099487,68.29152323143958
2017-05-01,167.64627923217105,11.48841186781169,4.335350441499283,9.95809949390519,25.807932360240525,88.01205284050216,28.755267719040155,36.31950219462779,77.04854383957749,293.2827236736704,53.232742826310044,15.655573996933677,18.975445962549582,3.2918130719140017,41.453231128727275,78.37480106474867,9.0992021928048,56.99687758942531,20.048705018067043,31.14132491417524,37.44502837523946,57.197415882720634,25.3682361965423,26.49199773578117,33.97672665476121,79.14010584458049,17.106341377901572,25.240581519439335,69.89559397344925,100.1436003644647,24.726492767214012,2.8073601100666705,35.57378588991576,38.36526919925982,36.140401596703605,33.21339477435899,3.2499271356627664,170.10905307925515,8.581639685673697,104.81158978208165,30.993204330098305,18.54585232670136,58.85887879378452,14.548418250598552,42.740123577742196,10.762126091262456,15.131783765451141,67.39071040842542
2017-05-02,168.59165700824602,11.571552142849798,4.309246212359371,10.00836069845658,26.09452938406598,87.51341615967902,28.731750140018576,36.45488791619981,76.62273724497338,290.0828653301474,53.1504184398442,15.771108762861838,19.15753644952008,3.284627734889653,41.30200277989501,77.87311190424325,9.185660222007073,57.069136519025285,20.13974758019198,31.324749902282527,37.17594130085578,57.33585692923099,25.428949891422118,26.643726601138283,33.95894207030162,79.014931348074,17.21869311542459,25.278461597968214,69.85457420662765,99.94634842647066,24.67315540188073,2.8342265122229957,35.533681131989326,38.23152028046393,36.28336515999515,33.126436899052,3.219310169038551,171.46536824798267,8.584447108013658,104.44790058769036,30.9993822073804,18.71387892956232,59.230931499760146,14.446298250029637,43.068038678295935,10.826399162285592,15.352308371877182,66.91309791760186
2017-05-03,169.11075324897902,11.629752501683559,4.34361445965358,10.020726484409153,25.930400937528535,87.24647966317448,28.59801137718598,36.84606300259711,76.37059905292104,289.5438504174425,53.21953577085721,15.514953324214755,19.125181598770585,3.3263652632556724,41.04618148773098,77.10182736233531,9.146238550556818,57.1381199463315,20.109683861713275,31.43415256926199,37.05456224713969,57.64440174866793,25.204657245132278,26.677356925030647,33.83145496174242,78.7916381833504,17.1683578804208,25.107605242574984,70.4625369261748,99.84061166251752,24.529386102013255,2.8727490854438273,35.39797716268163,38.33918851254221,36.486718982732036,33.054775081056064,3.2094872194929955,172.3488824577281,8.514802820462977,104.44850194335537,30.838707989208938,18.727543150659166,58.9804468740864,14.40156189268012,42.39565747508612,10.826335518900203,15.195595456601707,67.01245206169105
2017-05-04,168.4273112397506,11.611040023076201,4.305311046243719,9.896965359012832,25.69247291982927,86.37186967420509,28.312215292569054,35.6162182157418,76.20979471367487,289.84214308540584,53.16232556910744,15.47292777205476,19.337911750887333,3.2953577330757113,41.0418069735816,77.29040325053049,9.136120554569265,56.784038366921095,19.72112778469504,31.71464016520539,36.83124387980032,57.45787021960062,25.06574296410126,26.735770199554306,33.69950543390341,78.17042316137339,17.165446599681058,25.062747722920136,69.18710176933052,98.51549214785055,24.37479347492871,2.881881941871966,35.09120328310002,38.348972685555914,36.51891448143461,32.915175613474055,3.1756087766626324,170.84611043062344,8.464987963376977,103.87924954412279,30.97714181280696,18.870186005288712,58.13549239040238,14.290165409210353,42.21635856870405,10.633581095149484,15.545485884498781,66.27098362654628
2017-05-05,169.0091360429713,11.588414459108556,4.361673507158181,9.868566814505229,25.69302369028298,87.1826534942576,28.149342055411825,35.97408239621241,76.26858617466591,287.43976222920594,53.27652620530999,15.274263551713952,19.308583231807326,3.298262753584558,40.93577758384456,77.04080993074531,9.126913032672578,56.818364754662674,19.701302468817193,31.70110370880445,37.00470906213205,57.635680382659444,25.02028976417274,26.82061549657507,33.48512935544647,78.0186062163938,17.30930479828485,25.226167795134007,68.17032525753888,98.63305021192154,24.31227668166228,2.8621459743762085,34.82750970166392,38.69472304747543,36.673816671344106,32.91009084827872,3.191532312885242,171.62902630951385,8.705208953239605,104.24057996126707,31.07203952809832,18.798917741904905,57.32692429585884,14.353229647251956,42.51111730319263,10.588141994593482,15.192843980524792,66.10799674814086
2017-05-08,170.98432656278018,11.587845181489275,4.321610965270257,10.041990311101479,25.680591000205542,86.14054450816367,28.19460614774384,35.737610186382,76.3515415419055,288.98502323348623,53.26674193806602,15.317955562706135,19.388569600579412,3.3117186865271924,40.87150365511671,77.67936938163143,9.100611771358983,57.032829570940514,19.76312553938258,31.926033775205152,37.058606949975456,57.35798847553204,25.31602104165069,27.08621719577306,33.54237972620387,78.67064306927085,17.298729680920896,25.084150548776726,68.12501092821384,98.69296163010051,24.056091475414316,2.8494297216552313,35.117482959728186,38.63531024673949,36.73854236195093,33.19209462806635,3.1966437299831774,173.2989247597278,8.741167219096909,104.10403243565844,30.951776199835496,18.84401992031041,57.42271640144563,14.405515375795936,42.67560712417752,10.532655629828806,15.28348998409162,66.7342779551958
2017-05-09,173.08518261457277,11.72994243720538,4.328996501392326,9.963433938132649,25.518242339342276,86.78950960522053,28.413829817784574,36.00474250065311,77.15610540250587,291.5521678617408,53.11550867100132,15.365688413867437,19.80646474873822,3.344710397110807,40.78787562417046,77.61184146342904,9.042869523662878,57.21286674015948,19.53033903392619,32.313505599042436,37.29903025091361,56.902004505798985,25.04670564223892,27.270371665696512,33.72396993871669,78.8810421539189,17.39698106705546,25.045636728417126,68.59151550685296,100.07042172194231,23.877923188355833,2.870049209800568,35.70677739887653,38.66794823087209,36.57221572631342,33.20233083143061,3.2209728764013197,173.81669287642583,8.900810014382778,104.47457885765084,30.82365472274216,18.939566357872902,57.55991105593861,14.384771393283561,42.478235380067396,10.581923722124673,15.34607522614242,67.48018232164804
2017-05-10,171.89095181362137,11.69282565141338,4.289966402076397,9.883806588241752,25.07856175584864,85.74467091706329,27.876917988672055,35.50306886669917,76.98329790798998,288.48732311743606,53.00249248864975,15.145446139507019,19.196516369805437,3.322515579454942,40.17576140578867,77.21138171701223,8.91997832847991,56.398239633762984,18.97193726486157,31.42662519355952,36.91248495176099,56.211760190318095,24.801601135383766,27.041407991439595,33.448226792270795,77.75196075971238,17.174312218745733,24.71824233011247,68.24983404274718,99.25931986442191,23.659529245497495,2.8285230775701056,35.275718293336084,38.31913179601349,36.16454740246597,32.66877016675626,3.1054032831757836,173.7805476600789,8.598055625416087,103.15444883971567,30.431365558330146,18.737879617823303,57.036336525635164,14.282112529558944,42.18522139611269,10.58814719497552,15.53934796318273,66.47991224893914
2017-05-11,172.1277053781983,11.76017729834437,4.306493211446906,9.870435496389012,25.021644508563778,85.9999118151691,27.762816393825805,35.51829561031373,77.25822853320005,289.0197851460596,53.619752435627056,15.237932778031302,19.54367839964216,3.414093593120174,40.39766377321417,77.43823580871775,8.979341106945036,56.50678123266177,19.090626705445832,31.598023989557955,36.91280136212399,56.33803511055677,24.75431684213781,27.148295595319798,33.54740878003736,78.69698217582085,17.35235784435887,24.88016480912425,70.13406909888597,99.88495093696669,23.66163450736527,2.8548532610858945,36.200799456380544,38.22211005707363,35.96697416275681,32.564225502220204,3.0973462472555746,174.77768724643732,8.632976539849174,103.30586593360997,30.336955336911817,18.76633162901706,57.803150531781334,14.245210536315852,42.221554615466744,10.655921344663616,15.553293549597141,67.15588617083182
2017-05-12,171.4056357760122,11.709200230882047,4.3400047652707645,9.837716058656143,24.99252089324589,85.65309830571898,27.57670780372346,35.431160360755676,76.73950808096866,287.75476303944333,53.63538541613787,15.199445082528735,19.92856273933298,3.4154717624246804,40.1421627519429,76.65447887689369,8.917484426524677,56.454231224291405,19.087530398679963,31.49731513646477,36.93702045196592,56.77172016946427,24.764284297827118,26.94334840643617,33.440744072710544,77.40189150295967,17.139406675661014,24.737087957583157,70.34729944884575,99.21714558716184,23.492776672039458,2.8445975682900624,36.06313837553552,38.06802613887056,35.5717955324257,32.341456518980344,3.0816874210677927,172.91377967883582,8.538266429733605,102.57812098498164,30.376840183759278,18.65340540985014,57.406958699874686,14.1683497822975,41.90473684039972,10.468315458151189,15.246788327874222,66.89201936706566
2017-05-15,172.7616344989499,11.795800535877301,4.381053512459443,9.92338099420687,25.235867587271184,86.19942718308184,27.782146684601962,35.23046770079126,77.39714906562993,291.61117063333506,53.61758540822382,15.188789549909021,20.26004562787197,3.4340125809675586,40.525295940947395,76.80649718212392,8.979232500411058,57.041152528287874,19.252807250948365,31.65033817398356,37.54714062456105,56.83031757727685,25.175352624122485,27.185634877880926,33.50099066156958,78.62438048709718,17.27040427860742,24.770560355026852,71.43824314114006,100.72096759951394,23.853163971122004,2.8380245606914154,36.20261776784083,38.249276868365286,35.47743267805299,32.44309734300537,3.085152058668734,174.50004631044078,8.659166048229409,103.59088132457524,30.421300840976002,18.64683324258491,58.27101792355469,14.293523551417366,42.452769804853894,10.570822870699246,15.454776013281547,68.12017108769199
2017-05-16,173.50390550966802,11.83038207393192,4.374410495122304,9.973887169954345,25.282166753876297,87.3917953411988,27.837721549477443,35.213128594292975,77.41138563335922,294.285042100825,53.856407570543496,15.191938998283252,20.284326958975118,3.4434985519165884,40.363731132097584,76.85536527489501,8.967182940138821,57.50209814154535,19.487262681197695,31.56377038632359,38.22282783689718,57.373285361477095,25.186261929745083,27.291608671893123,33.562950849309324,79.65920893033598,17.326783756949904,24.89343780759738,70.96673151773082,102.43634396547652,23.895295710381166,2.8176046630781726,36.78317039563846,38.26574765198639,35.32312807097036,32.839862402555475,3.140965482017612,174.06095848297994,8.864519792966544,104.44776342947502,30.378278390429166,18.802560575055647,58.94240437665892,14.430907223943356,42.80422387955454,10.634748231396395,15.677392380519938,68.27990277474251
2017-05-17,175.51031412697984,11.891726694750428,4.36570816862918,10.000962791775509,25.440190134344228,87.28564572319054,27.88082046353703,35.190687220198164,76.67157839826655,292.62596001672875,54.22393743643968,15.062710681273627,20.097134132341765,3.4341674259955237,39.745902640078015,76.68207630865636,8.96247723049734,57.48344770163937,19.301058648288787,31.158963926878357,38.158933240722774,57.861965482479235,25.16493152706391,27.62718939200099,33.31978733350705,79.17896840760058,17.437733163671698,24.875917447818452,69.28031457972759,102.47794417940005,23.73116018559576,2.837416342114925,36.367220252002205,37.7601962197878,35.151631560888056,32.680136392159376,3.107441221039833,175.27120470197326,8.811792503381826,103.6302894748759,30.529989514543452,18.742019715416454,58.22123270895225,14.354901341848038,42.658913414432696,10.51822381319001,15.541794302137594,67.9745871000379
2017-05-18,175.28808055622414,11.94912528684943,4.36825249650096,9.991456923470333,25.36504873606871,86.79681221715856,28.204070786891222,35.45604132803932,77.28077963469826,294.9661726477649,53.901702022437505,15.041663041859964,19.93681346715519,3.4177941582978844,39.72416293630731,77.81599138230601,8.951096914960258,57.47307184441492,19.349558818423088,30.773246383395257,38.00694002546853,57.94030417829834,25.175484167941104,27.55292061644699,33.63928466938335,79.53038640932817,17.429343578683877,24.859068613877394,68.89632796917856,101.79065508743032,23.598743765339176,2.815302941686158,36.1084074621979,37.86893029089653,35.22136450489599,32.782441358300446,3.085157938982737,174.9223297616441,8.940586185028462,103.86271214559629,30.56737253894441,18.77896313905579,58.17146564800307,14.23331338589056,42.445969858174806,10.608299471937919,15.855906359876297,67.7799007295576
2017-05-19,176.3312079294887,12.056146185631459,4.3701653991782905,10.049289580784537,25.567966577266343,86.95070039413434,28.255381825054087,35.595497868700264,77.74382240989152,296.4730941342371,53.97125158525373,15.169334630047304,20.137837619135993,3.4451368649669134,39.50268738737749,78.26212542997534,9.009227944196693,57.95299353119552,19.449300319011222,30.70225179564642,37.752594100356255,58.14366545902776,25.43803207156649,27.711675734901373,33.802443612649725,80.39857997588211,17.484403366433448,25.182799337037356,68.93870624967549,101.05560204057025,23.7838789948902,2.8297692607797504,36.05207021490591,37.65985484795492,35.30241448671759,32.906909004150116,3.046587753741248,175.62835237562837,9.099948445398876,105.01252932880321,30.925851694043097,18.92736260327662,57.8731345714422,14.354365057637102,42.816696171929536,10.664967793055043,16.175939592767328,67.36316173880451
2017-05-22,179.03874806447277,12.301018289267631,4.463171087873432,10.096258668298091,26.126413829977157,89.36843542468908,29.2227684438679,36.27691648422286,78.0421691009756,299.5241785469333,54.03062554420257,15.401120171205235,20.724219101558283,3.533845539448879,40.415494037122365,79.34415821895216,9.219370925914017,58.99607061340409,19.868394938947603,30.996925859876505,38.498863890786915,59.02613761133682,26.02791397377231,28.173069998947593,34.343905456794985,81.4944804080983,17.614619611275987,25.85471710826558,68.18794721193935,103.30310608572952,24.072560932599234,2.8265224203141566,37.08991627891972,37.80498081823406,35.439318392448875,33.34892529806053,3.096208439827002,177.67450621317465,9.397707795091526,105.85199964666813,31.62875375465459,19.175897657911342,58.400375075303025,14.492855701652198,43.569309720233214,10.679340881575188,16.503151825058154,67.54680827431454
2017-05-23,178.59262098594604,12.391757075429302,4.478506661804108,10.118064425690598,26.341061117336416,90.16599958487735,29.86760432053199,36.977887025922,77.77534949734763,300.6329195311661,53.83400803899642,15.238626178824493,20.68274328629906,3.530775878216934,40.479272450775426,79.06097549045572,9.318930066551163,59.02846965114837,20.052651156494953,30.966574679803312,38.910849252754105,59.13552107227605,26.059989144188147,28.313912361081936,34.17919526903116,81.59626015458859,17.46409669121596,25.993428978356288,67.69463936473386,104.42904112787433,24.19402299858093,2.847524286611223,37.256014803879964,37.6848154993678,35.758114511913845,33.41731016524637,3.0723564344835923,176.51548893026975,9.404143336474016,105.53114825509326,32.04989457236015,19.57718320286555,58.441159149132,14.619792148116973,43.75748113719426,10.687468153864675,16.402863256049802,67.60361292289426
2017-05-24,179.71818764394075,12.513999987715517,4.540584315363538,10.125697365485083,26.536307174172762,91.01582711314109,29.891204450251674,37.01163031245225,78.0233594006853,301.7839405251755,53.53124202147859,15.345530227168759,20.96628740132628,3.542045251593319,40.76246830548279,79.24740938839021,9.301570978570409,59.10500828702014,20.299559336585205,31.245349682489664,39.264644715676596,59.382990247536334,26.16537480631508,28.59435601170209,34.13616560445224,83.1617122382667,17.456407973322925,26.093707133731392,68.07568410623426,105.6330105138659,24.314647568169352,2.8736713030032575,37.41305022125519,38.12555880930522,35.39082973251304,33.38947259488237,3.1084974325710983,176.83321228530298,9.36122857705,106.7758677458983,32.084959643094656,19.79953610429422,59.03866573732231,14.634859556346843,43.89130944838858,10.735352391769728,16.37578430199472,67.8867043537098
2017-05-25,178.40538404702335,12.492051827906343,4.490125223987301,10.032092203141016,26.440324779994892,91.29152046941739,29.786822532283534,37.35048346264513,77.638624227547,299.6282258081235,53.462195402165335,15.376570991356,20.990582659402776,3.494098317489497,40.64700157590027,79.14403195512689,9.232184103681757,58.90932203531382,20.23371382566627,31.038934182328706,38.941546122105635,58.90498843721057,25.91242018024419,28.715540216865744,34.002682525322825,83.21984076571924,17.205990006592298,25.555527908788648,66.20207404406042,106.81959061051457,24.325036075553186,2.871838646070579,37.35268773316988,37.961097742550265,35.11180261593118,32.93070730264625,3.0826577116440514,176.24826091602705,9.131719504994976,106.44092554754819,31.494790668969824,19.709860008955108,58.91719046125846,14.449096426101942,43.51429734232788,10.707177604989216,16.076625858417792,67.09980980421177
2017-05-26,178.52577060052442,12.560310060729181,4.533120480308874,10.09254264351135,26.521633918085328,91.79898877043284,29.908769691490598,37.537930745860194,77.5104735640587,300.24109519379414,53.21096595821041,15.464274919572095,20.847185929936426,3.5391489308158754,41.268691232989305,79.21429633342957,9.340540029699127,59.04564357504363,20.353727859545693,31.23586119294701,39.04558174279226,59.41887247215189,26.381583880301605,28.790685419837224,34.16376817759379,83.27137270088377,17.08522513669063,25.849150372627246,66.98703246870332,108.04293132757903,24.336154157850398,2.855879872294491,37.70773458619693,38.05752394643574,35.12748966868498,32.941302343338236,3.0981344375991906,176.19060428206555,9.181800379056336,106.63238906385752,31.8178525208893,19.575535284237553,59.77990009201738,14.530113903539629,43.92721884725705,10.722365348782528,16.340258285164076,67.15966238473577
2017-05-29,180.45099644037361,12.686737586002682,4.593957543430124,10.107568879464166,26.913153591826784,92.18377899271354,29.959517850982273,37.77591524535757,77.96630316043236,299.77128604561926,53.132983307283794,15.702127710061047,21.103626092349103,3.525994056377069,41.133647840272076,79.97037804909453,9.382532248104098,59.31675757939088,20.46324332405891,31.48404432049683,39.67080968664609,59.83053890204133,26.409080589734447,28.982492061133303,34.521245430522825,83.80024528311112,17.248549734691274,26.38473689887672,67.38773997761696,109.72280996495685,24.398307001477995,2.8694381805362537,37.64730760616717,38.11410176211547,35.567729109784395,33.32604927558719,3.1477827999335215,177.26285035787055,9.18727602615226,107.4107543855024,32.15654337664382,19.816255313556482,59.818369304390956,14.618152930858646,43.89973664382689,10.709992156375089,16.598322219815454,67.21409200550583
2017-05-30,182.21709932210447,12.575528882170888,4.558674028313313,10.018021850160553,26.69773650860619,91.24021845533407,29.70915667284805,37.57604433661644,77.9273055711111,299.05654516196915,52.97582895881497,15.789951462973384,21.2394956332467,3.5332811376617435,40.84668026906129,78.9824886456875,9.43675334190808,59.5202431211943,20.398223134250816,30.92989828561677,39.380958416434886,59.39055377473401,26.290227799391513,29.32883319738219,34.54102084202087,83.3626835382801,17.203754567242694,26.657784326849622,67.9762805296974,109.09279637784799,24.372362784630894,2.87996582524847,37.51284126794265,38.125927655424206,35.528294603709945,33.13924145820056,3.1490342970738245,179.19721670450048,9.1499883476979,107.52964514151729,32.178794875252535,19.74709591231368,60.0376365559727,14.468059018155214,43.764898469986655,10.603223683545847,16.702705095488298,67.43354647157739
2017-05-31,182.60453899653194,12.623504115231313,4.521943508436564,9.964404440440937,26.669361516278194,91.11894174364143,29.45070318445554,37.4872897736311,78.02299792327014,300.1777275844304,52.80539853592845,15.8587775025232,21.11092256793381,3.5613436543872017,40.873409194152984,78.10978781538766,9.426318346782633,59.39793034523599,20.256323187633097,31.33065548627714,39.7587801440203,59.35012345517459,26.624572355265244,29.523611109388206,34.47663334331823,83.84000003016683,17.405147227908227,26.627517935759755,67.65722798908574,110.64876159039811,24.137716431698088,2.8962520835824836,37.65775858734416,38.095114445842235,35.57691724148334,32.709310499473624,3.2032201063198413,179.57288242884798,9.098330692798351,107.71286332988109,32.33278986259141,19.628703386873145,59.988786307584746,14.457871306475049,44.03651986878121,10.606186783897082,16.490768825064805,67.99263182218694
2017-06-01,183.18018189253715,12.670174208719496,4.49458656901581,9.915726377112875,26.492562366202492,90.74329610356463,29.70569124072075,37.37296677701456,77.25575021908249,300.02866538899815,52.626123927504594,15.675480030231112,21.537931024129623,3.5003393321065817,40.719282216794994,77.97582171773254,9.51462647320264,59.9228088453446,20.381876317374196,31.656287416964226,39.507115259476514,59.182280802624184,26.539772201814444,29.577973979375905,34.227259583176945,83.8469749265327,17.526307620724364,26.733313487168832,68.6564477891105,111.31262253133816,24.097320659571643,2.9012517714797337,37.947508238656454,37.944655301995,35.80512377376385,32.75180907192523,3.242406628187326,180.8745048138866,9.085254561886794,107.30686429365308,32.44872605720337,19.682381673259712,59.619399183382136,14.5589420413772,44.046936383336245,10.63637960400191,16.551663424634388,67.96483437607174
2017-06-02,181.93477164038768,12.642171698763269,4.47632225991333,9.871946666024488,26.201633408233196,90.83703171532464,30.07303808387971,36.99587032666725,76.81133218223253,302.49848212150994,52.72265908884302,15.721246739156769,21.60645642933829,3.474580292193456,40.446272541285744,78.77901978415964,9.533502916584608,59.53338218869592,20.398703661671313,31.48738749919413,39.21598556866218,58.675613410869275,26.40970026056741,29.42048381704059,34.21919509228854,83.49622243327728,17.487647599856903,26.48729011907258,68.61611384754919,111.55135709124984,24.20102098134255,2.8935574406529625,37.616594185505534,37.54885350568882,36.049296997466065,32.64593931433351,3.227210825762445,180.58403386707738,9.28155748747614,107.02689043874184,32.15350788740274,19.696182203192784,59.77965478610634,14.491497187208573,43.572563171108605,10.608970383304358,16.304326159348175,67.70726503205076
2017-06-05,182.52559839817533,12.588360119020777,4.477304806611199,9.931279926730886,26.425983193596572,91.90943853972117,30.605755194247365,37.473925360926756,77.53095535341821,301.9876583660325,52.22906677969899,15.734748522736151,21.66367560948715,3.486597819324012,40.475860100446546,79.59638866043348,9.504824047629041,59.6411560859051,20.692391594926125,31.60706438672632,39.54911461283762,59.085582610093674,26.543195211202292,29.41281649982348,34.45874644641774,83.78729100464737,17.483348134604903,26.608529790566458,68.89864762169557,112.2159184700446,24.404751808630763,2.904828800017421,38.14090009923208,37.562008425261986,36.157946852935524,32.882329884038114,3.225909881772077,180.94009895162645,9.181200165404428,107.65470099702368,32.22115333958287,19.82549488234721,60.52570419764724,14.638851942852945,43.630476773242776,10.738549226050107,16.26697354268895,68.04542516006184
2017-06-06,179.96767642593468,12.555697253679702,4.4122595675328515,9.93887913445534,26.228911696555105,89.95824672191785,30.114571664904823,36.96647802414541,77.42387141264543,299.88587561551634,52.2266775842906,15.542245917415848,21.44454623161404,3.444511946204033,39.966042334956235,78.21869132064894,9.256873417554457,59.094407347985715,20.4168002124734,31.19836008943968,38.84816932295903,58.58870638628446,26.27068709420453,29.214490098805925,34.22487557358398,83.16863755060766,17.349226096320194,25.95371506902972,68.69098797938545,111.52296742236183,24.140129406841357,2.9092675395811862,37.74474186352943,37.4710684197142,35.96231966919759,32.325062175915136,3.198530284553125,178.9552493182241,9.018215454264233,107.32549554760271,31.383706683061398,19.63809741584358,59.219544567383394,14.256654493390839,43.477703588485305,10.612440413556037,16.392881534100724,66.88127638846527
2017-06-07,177.81497542331732,12.482309285474125,4.393212982511704,9.878311770161416,25.755576114608665,88.88106688171673,29.700113895542707,36.463173817767476,76.38047478447837,299.2587638411573,52.21547802521417,15.369711977800996,21.41054741124999,3.4307767669751708,39.63883601747596,77.75871368042179,9.082161595289884,58.45324366448852,20.27318627269638,31.331502303989716,38.06888860064885,58.19607375907409,25.965534679125295,28.78411788856272,33.92319278220812,83.0713976131403,17.038628155512377,25.517626931240677,68.11384830426996,112.36621358891433,23.773985918497313,2.89733491580177,37.26305503344032,37.1526272142377,35.421376587330506,31.817034603149835,3.168470874360077,177.31401785408082,9.027826763596078,107.03716817844878,31.032178962467565,19.493234558709638,59.21188238783294,13.960402014148084,43.06009394131779,10.53170111768201,16.234354582492823,66.39131109976248
